id,username,created_at,lng,lat,text
1516902639333777410,electricritical,Wed Apr 20 22:12:26 +0000 2022,-73.8311875,40.6708795,Jazz bar will be cool
1516902639958638592,MsBrandy99,Wed Apr 20 22:12:26 +0000 2022,-92.13127399999999,34.7519365,@WxZachary @VortexChasing @wx_Frankie Stay safe - best of luck!!
1516902640457818115,DjMatchiz,Wed Apr 20 22:12:26 +0000 2022,-91.8117545,29.993465999999998,Maaaan what 💀💀😂😂
1516902638553608192,jerrycampbelll,Wed Apr 20 22:12:26 +0000 2022,-80.883981,35.410351000000006,Smoking that 9ers pack.
1516902640986296326,p4pboardgames,Wed Apr 20 22:12:26 +0000 2022,-100.0768885,31.1688935,Writing a fictional story about a Cosmic child who is based off my real child is actually easy. But now to also wri… https://t.co/HgBWzrgc7W
1516902641292525575,JSDreamCenter,Wed Apr 20 22:12:27 +0000 2022,-74.02808,40.21842,"A big thank you to Lauren, who donated boxes of brand new cosmetics and hair care items for our Hope Fits boutique.… https://t.co/huz3BzLxqd"
1516902643477663744,sacrilicious713,Wed Apr 20 22:12:27 +0000 2022,-75.3887425,39.920959499999995,"@BigMattyK1 @Rod__Mason Oh this should sail right past HR, keyboard warrior🙄"
1516902643586719749,mtphogs,Wed Apr 20 22:12:27 +0000 2022,-83.1738665,32.6782075,@AlexissScott Sun is still up.
1516902643607683075,LisaMarie1128,Wed Apr 20 22:12:27 +0000 2022,-77.6885355,43.2514515,Check out LisaMarie1128's video! #TikTok https://t.co/0uO8CxAuNy
1516902643876171776,Jay_FnHarris,Wed Apr 20 22:12:27 +0000 2022,-84.433106,33.7671945,Damn I be pissing me off
1516902643431403520,chansesyres,Wed Apr 20 22:12:27 +0000 2022,-121.311582,44.059938,Random person in #Oregon: https://t.co/YHuHMJiUFd
1516902644291457026,HarobedRetsiger,Wed Apr 20 22:12:27 +0000 2022,-83.804475,27.698681999999998,#Woman accused of #helping more than 100 people get #driver's #licenses #illegallyhttps://t.co/rUGWT5oLRM
1516902645319053312,oceans_of_mona,Wed Apr 20 22:12:27 +0000 2022,-83.020171,40.03826,Steppppppppppps. https://t.co/JSrf6rGGnJ
1516902646166130689,tmj_pa_itqa,Wed Apr 20 22:12:28 +0000 2022,-76.7452852,40.0185755,"Have you ever had a role like ""Quality Coordinator""? What did you like most about that job? #QA #Quality"
1516902646291976192,yesimaaari,Wed Apr 20 22:12:28 +0000 2022,-118.4119065,34.0207895,I’ve been on the verge of tears all dumbass day
1516902647344754688,tmj_WAT_NURSING,Wed Apr 20 22:12:28 +0000 2022,-122.9006951,47.0378741,"Stop staring at the clock every day. It's time for a new career. Follow us to view jobs with titles like ""Dialysis… https://t.co/Y3YlQQwTBx"
1516902647256608769,shepkellycomedy,Wed Apr 20 22:12:28 +0000 2022,-90.052707,30.002808,Just posted a video @ Gentilly Terrace https://t.co/niYZaDdpR8
1516902647873388544,ldywdefitness,Wed Apr 20 22:12:28 +0000 2022,-80.8467855,35.209058999999996,Work wife had me riled up on this call. Now I gotta help her write somebody up tomorrow. 😭 https://t.co/nhzEr8bqIx
1516902649441910784,ekadut,Wed Apr 20 22:12:28 +0000 2022,-115.135165,36.0609645,Don’t miss @VibraUrbanaFest (client) next weekend including EA clients @DeLaGhettoReal @santa_fe_klan_ @2DEEPMUSICA… https://t.co/Rq2mwolL2q
1516902651086180358,Slow_Wine504,Wed Apr 20 22:12:29 +0000 2022,-96.56636900000001,33.363281,"Bruh if a chick told me that I was the itch that needed to be scratch, I would be deep in the feels 😂"
1516902653019791360,therealyoungxo,Wed Apr 20 22:12:29 +0000 2022,-85.9785995,35.8305215,Free Shiesty dawg 🤞🏾
1516902652969426944,Draconis1234,Wed Apr 20 22:12:29 +0000 2022,-79.6748465,44.371263,Canadians are struggling to put food on the table while massive corporations rake up their prices for profit. Tell… https://t.co/I98yJ2BTI9
1516902654332444675,cronik_blaze,Wed Apr 20 22:12:30 +0000 2022,-106.4174305,31.793368,I'm absolutely convinced tht Wendy be squeezing them lemons in her strawberry lemonade with her pussy 🤌🏽🤌🏽🤌🏽
1516902653363736581,ChristyMSlifkey,Wed Apr 20 22:12:29 +0000 2022,-77.406063,39.001184,A big #ThankYou to @djfspeaks for the great presentations @SterlingMiddle1 today! Time to put up the reminders.… https://t.co/12PEgODMYi
1516902655808974853,RustyRay1980,Wed Apr 20 22:12:30 +0000 2022,-93.08079699999999,45.167403,"@EdPiotrowski What about Daryl and his other brother, Daryl?"
1516902656307916801,kkevinwuu,Wed Apr 20 22:12:30 +0000 2022,-123.13083649999999,49.1742415,@aburducky pray for my speedy recovery
1516902656773660672,JMoonsmith,Wed Apr 20 22:12:30 +0000 2022,-87.7788635,41.7054,Wtf. Just got cut off by some douchebag running a light. Slammed on the brakes and one of my crates of water came f… https://t.co/tsdeYl5Nlo
1516902659776651264,Anneredmond13,Wed Apr 20 22:12:31 +0000 2022,-117.7751835,33.547673,@girlsreallyrule He must have missed his testicle tanning appointment.
1516902660095545344,samspurlin,Wed Apr 20 22:12:31 +0000 2022,-77.101999,38.8808445,My co2 canister valve thingy failed me. had to be picked up by my fiancée like a newb. Used this as an opportunity… https://t.co/fNqnNnEwUc
1516902662444302338,billy_dono13,Wed Apr 20 22:12:32 +0000 2022,-71.0887125,42.3136695,Now that I saw them in purpose what fucking idiot put green on green
1516902663283171330,DamnThatsKey,Wed Apr 20 22:12:32 +0000 2022,-84.433106,33.7671945,"Im bout to starve to death.. i haven’t ate shit today, and am stresseddd. I need the tallest glass of wine (or Cock… https://t.co/0wS61z0kha"
1516902662373003264,hanna_the_emo,Wed Apr 20 22:12:32 +0000 2022,-90.4540765,38.715947,Like I can’t even with the cute https://t.co/Npf2eiU5Qx
1516902663467659264,SkyCirclesLA,Wed Apr 20 22:12:32 +0000 2022,-118.2510958,33.70934935,"N272WC is circling over Terminal Island, Los Angeles at 950 feet, speed 64 MPH, 0.1 miles from Angels Gate Lighthou… https://t.co/MGCyXJRFhC"
1516902663656701953,_Luke,Wed Apr 20 22:12:32 +0000 2022,-96.87995749999999,32.924548,@bourbonface Let’s put all the good vibes out there!!! https://t.co/9wHc0B5Ntb
1516902664117780480,G_Lavamancer,Wed Apr 20 22:12:32 +0000 2022,-117.104989,32.810012,"So #MTGCapenna is full of incidental Treasures huh?Yea, I’m thinking she’s back. 🔫 https://t.co/RZ6gN315JF"
1516902664616951810,IndivisibleInFL,Wed Apr 20 22:12:32 +0000 2022,-83.804475,27.698681999999998,Both sides are the same ?  Both sides tried to pull a coup on the sitting president of the United States ? no I don… https://t.co/pbwpyrjpL7
1516902665581694976,jennyseiqua,Wed Apr 20 22:12:32 +0000 2022,-122.4359785,37.7706565,i hate when people i’ve dated come to my job like bro i know u not here to shop. go away 😭
1516902665694851072,FishingStatus,Wed Apr 20 22:12:32 +0000 2022,-86.18686,34.5077,"Try Fishing the Blue Gill Beds (Lake Guntersville, AL): Blue Gill Bed Fishing is near https://t.co/6DBTcbYrOt"
1516902666345095168,adiastokess,Wed Apr 20 22:12:33 +0000 2022,-85.7054925,32.423362999999995,Why is it 213 dollars for this yellow fever vaccine 💀bye 😂
1516902667083206657,MelAnn51,Wed Apr 20 22:12:33 +0000 2022,-86.3918345,39.7672235,@KatiePavlich She may need some space and time
1516902670036090881,BrianSteinTV,Wed Apr 20 22:12:33 +0000 2022,-77.60468399999999,41.1179365,Beautiful day to go 1-0. Let’s be great #PhilaUnite
1516902670614859779,RogerMounger17,Wed Apr 20 22:12:34 +0000 2022,-83.9638415,35.9824705,"@Deb52460 @ASoberLady Idk,I keep mine simple..I seek God early,and all through the day, evening meetings.."
1516902670812221441,LexChardonae_,Wed Apr 20 22:12:34 +0000 2022,-96.605809,33.640095,@thiccums_key I haven’t been getting sick but this throwing up shit again done irked my nerves! How you keep catching colds??
1516902671420067841,MorrAlexander,Wed Apr 20 22:12:34 +0000 2022,-103.663207,41.829429,@ElioM1985 @grandoldmemes @bennyjohnson But it really wasn't about God was it. It was about morals and hurting peop… https://t.co/KUZrhvVYJF
1516902671688601605,riffatrehanarif,Wed Apr 20 22:12:34 +0000 2022,-71.112377,42.3781975,Absolutely
1516902668987478019,ahmedqamarkhan,Wed Apr 20 22:12:33 +0000 2022,-79.9437475,43.523123,Big hearted man this IK  #امپورٹڈ_حکومت_نامنظور https://t.co/iCIyoOK7us
1516902672519110658,Blac_Knight007,Wed Apr 20 22:12:34 +0000 2022,-83.1738665,32.6782075,@FoxinAround @finfanjess Bet…definitely will hit ‘em up
1516902677472415744,tramelayne,Wed Apr 20 22:12:35 +0000 2022,-118.4119065,34.0207895,"On the other hand, there is such thing as overindulgence especially in a capitalistic society. There’s a balance of… https://t.co/PgsqAej0LR"
1516902678403682304,thewildindigo2,Wed Apr 20 22:12:35 +0000 2022,-104.92209349999999,39.713563,Riding sharks.
1516902678529560576,_krobz,Wed Apr 20 22:12:35 +0000 2022,-77.49317049999999,37.529883,munchies secured and now we celebrate 👹
1516902679041421312,MisterPatrick1,Wed Apr 20 22:12:36 +0000 2022,-73.9685415,40.780709,@taracochran @_BarringtonII @staceyabrams Duly noted. Riddle me this: how did she get a Republican to agree to spam… https://t.co/4Wy652kek0
1516902679359811584,The_Lemon_Beard,Wed Apr 20 22:12:36 +0000 2022,-122.8689885,42.343588999999994,@GinaSkully @Marcbuffbagwell She played a character named Zoe
1516902679859105793,BIGGUN9572,Wed Apr 20 22:12:36 +0000 2022,-81.2441895,33.985451999999995,Speed kills
1516902679892545536,Seanpixels12,Wed Apr 20 22:12:36 +0000 2022,-77.1719965,38.884281,Amaseanpixels .......rate my nightshoot ......out of 10 https://t.co/KYtBYjE4aJ
1516902680978853888,parissakimia,Wed Apr 20 22:12:36 +0000 2022,-121.87903299999999,36.596299,Guess who just made my day? @WarbyParker. Thanks #teamwarby! (Special shout-out to Matt!)
1516902681574580224,AlbertMylesAM,Wed Apr 20 22:12:36 +0000 2022,-81.705467,41.495939500000006,Today Is #WomanCrushWednesday &amp; #StraightOuttaDenmark To @JulieKMSolem.
1516902681096462336,librazolam,Wed Apr 20 22:12:36 +0000 2022,-73.8494415,40.8503475,WEPA‼️ LET’S GOOO 📣 https://t.co/KhA2HvKXN1
1516902681079697409,BeardedOptician,Wed Apr 20 22:12:36 +0000 2022,-80.1223555,26.301198,"Damnation, by Lucas Milliron Available May 2ndBored with trivial pursuits of flesh, Jacob is given a mysterious,… https://t.co/rUB2D2QYrj"
1516902682157535232,RoySatadal7,Wed Apr 20 22:12:36 +0000 2022,-79.2725695,43.629311,Good know that @Tesla will make EVs affordable. Hope other EV companies including @LucidMotors @Rivian… https://t.co/CVOJmstmZP
1516902683562717190,LindzHolliday,Wed Apr 20 22:12:37 +0000 2022,-92.1778075,38.5526005,@JennaForMO @NickBSchroer 🤏🏻 close…
1516902683705282565,golfsub70,Wed Apr 20 22:12:37 +0000 2022,-88.694928,41.9925015,@jenkinsericl @danny__woodhead @riggins_jack @Sub70 I also had the Oakley sunglasses that looked like googles....ju… https://t.co/BJ2z4FW0QT
1516902683831058434,DukeOfNE,Wed Apr 20 22:12:37 +0000 2022,-71.0887125,42.3136695,What kind of demented mind does @SenTedCruz have? He has a fantasy of Mickey (a mouse) getting it on with Pluto (a… https://t.co/dD2xRnU3Xt
1516902685223624707,kiki_BFF,Wed Apr 20 22:12:37 +0000 2022,-79.43225205,43.66015038,Just posted a photo @ Orote restaurant https://t.co/sDiR3m4WfP
1516902685894656001,leenbeeeaaaaan,Wed Apr 20 22:12:37 +0000 2022,-75.117998,40.0048655,"They lost 200,000 subscriber in a month due to price increases this gine finish them"
1516902686792327172,ayogist,Wed Apr 20 22:12:37 +0000 2022,-118.48961803,34.02600772,#earthday preview... might as well start snacking on these @lamonarcabakery #pandulce on #420day! 💚💙 🤣🤣 @ La Monarc… https://t.co/s6JVnLBYy1
1516902687765278721,ElementaryWj,Wed Apr 20 22:12:38 +0000 2022,-80.177668,25.9056055,Today was a great day for a Fathers in Action &amp; Advocacy Week event! Over 75 fathers and father figures joined us f… https://t.co/E5YzVJHt5e
1516902689384325127,followmjayy,Wed Apr 20 22:12:38 +0000 2022,-84.433106,33.7671945,Hoe Gods send me guidance plz
1516902689078013953,tmj_CA_peds,Wed Apr 20 22:12:38 +0000 2022,-122.2566367,38.1040864,"Nervous to apply for a job like ""Pediatrics (Per Diem)"" at Kaiser Permanente - The Permanente Medical Group, Inc. -… https://t.co/W4uq8AmCXa"
1516902689459736576,tmj_sjc_hrta,Wed Apr 20 22:12:38 +0000 2022,-121.1427134,37.4640703,"Stop staring at the clock every day. It's time for a new career. Follow us to view jobs with titles like ""Restauran… https://t.co/6zHoY34GBO"
1516902690051133441,TonyaMcKenziePR,Wed Apr 20 22:12:38 +0000 2022,-122.2286855,37.791994,#PRLunchHour crew 👉🏾Bad News - No Spaces session this week (travel &amp; sickness) Good News - We may have a surpri… https://t.co/yuc4BWlvAZ
1516902690646675456,tmj_MT_transp,Wed Apr 20 22:12:38 +0000 2022,-110.5599556,45.6614105,"See our latest #Livingston, MT job and click to apply: Warehouse Delivery Driver - https://t.co/TayTWvnrcb #Transportation"
1516902691300986882,CJMPadres23,Wed Apr 20 22:12:38 +0000 2022,-119.30660750000001,37.2691755,Your favorite Baseball team doesn’t have Jurickson Profar on it? I could not imagine.
1516902691670265858,PhillyNewsGuy,Wed Apr 20 22:12:39 +0000 2022,-77.017853,39.008349499999994,#BREAKING @CDCgov officially asks @TheJusticeDept to appeal Florida judges ruling eliminating face mask requirement… https://t.co/HS44fw4cOK
1516902692647448576,DJBlount25,Wed Apr 20 22:12:39 +0000 2022,-116.9523525,32.7992535,@Bobbycressey Thanks King. I'll do better.
1516902692941148160,Whynotbeme2021,Wed Apr 20 22:12:39 +0000 2022,-77.349057,38.9558015,I am here for this
1516902693096366080,BoroughCountry,Wed Apr 20 22:12:39 +0000 2022,-73.9487755,40.655138,The Dallas Mavericks 1997- 27 NBA Basketball Seasons... https://t.co/LWLDockaYf
1516902693540925440,Questor50656921,Wed Apr 20 22:12:39 +0000 2022,-83.1738665,32.6782075,@CarignanAbreu @atothez1100 @Dvcantre11 The 800 million I referenced is months ago for a completely different part… https://t.co/CwDzeBpgdo
1516902694375636993,DonePlumbing,Wed Apr 20 22:12:39 +0000 2022,-104.92209349999999,39.713563,"""It always seems impossible until it's DONE"" Some #wednesdaywisdom worth sharing!•••••#plumbing #denver… https://t.co/TbCGnnUqMi"
1516902695554199554,famoushoops1,Wed Apr 20 22:12:39 +0000 2022,-83.21355700000001,42.314732,@i_am_Mack_24 was a problem at the @WilkinsReport April Showers🔥🔥 #RolltheTape🎞 https://t.co/HakhrpgY9e
1516902697341001731,Redwood1Grace,Wed Apr 20 22:12:40 +0000 2022,-77.60468399999999,41.1179365,@stilehorse She is a dreadful person
1516902698452406279,CBreezzy95,Wed Apr 20 22:12:40 +0000 2022,-80.8467855,35.209058999999996,It’s nun like sitting on my balcony smoking my blizzy with wine and bills paid
1516902698859347970,sarahsansom,Wed Apr 20 22:12:40 +0000 2022,-73.9685415,40.780709,"@wickym Yep! you were very patient with him though, most commendable."
1516902699438010368,erinekas,Wed Apr 20 22:12:40 +0000 2022,-121.8737305,37.331159,Yes! Someone put the music behind it!!! 😂
1516902699488456711,RLopez15thWard,Wed Apr 20 22:12:40 +0000 2022,-87.732013,41.8335845,"@carterbt But you are correct, and I addressed this in my kickoff speech, City Hall must stop being an impediment t… https://t.co/yWy882evOI"
1516902699605938176,AshleyNicole1x,Wed Apr 20 22:12:40 +0000 2022,-84.42892549999999,42.226541999999995,"@iamcardib  Yo: ""I'll put it down so good,I'll make ya toes snap.Rewind my tongue like a throwback.Ya better know t… https://t.co/uOvsAkQXGS"
1516902699559755777,RileyEdwardsPxP,Wed Apr 20 22:12:40 +0000 2022,-70.29254499999999,43.696187,Beautiful night for some baseball at Hadlock Field! Last night it was a @PortlandSeaDogs walk-off and they take on… https://t.co/ZN5LEDuP8F
1516902700587356160,JammingHeavy,Wed Apr 20 22:12:41 +0000 2022,-81.3677725,28.501678499999997,Women who rock Wednesday #spotifyplaylist. Crank it up with these rockin'ladies. @TheRunaways@THUNDERMOTHER… https://t.co/PmErrzRRVd
1516902701195575299,AnthonyMEmerson,Wed Apr 20 22:12:41 +0000 2022,-70.29254499999999,43.696187,Lord forgive me but I’m on that bullshit again
1516902701937868803,lilbabymjxo,Wed Apr 20 22:12:41 +0000 2022,-82.44269399999999,27.9965945,I look hot
1516902702005035013,JPFC1974,Wed Apr 20 22:12:41 +0000 2022,-87.8452485,42.125755,Register at https://t.co/Liz4XPol8E https://t.co/9LJmP89F8L
1516902702999027714,DemagogueWatch,Wed Apr 20 22:12:41 +0000 2022,-70.61716849999999,42.6589475,@JonLemire The CDC asks the DOJ to fight to preserve the right of the federal government to make and enforce  national policies.
1516902704169295873,NHL_Watcher,Wed Apr 20 22:12:42 +0000 2022,-73.861227,45.423208,@AZcoyoteswoo Also the Devin Booker news.
1516902706400555008,gilliancalder,Wed Apr 20 22:12:42 +0000 2022,-123.370838,48.496225499999994,You go woodpecker!! https://t.co/TI3pV2R4w9
1516902706513948675,natsfert,Wed Apr 20 22:12:42 +0000 2022,-77.0143985,38.898602999999994,@aallington @RyanLizza @JennyAment @politico Welcome!!
1516902707264512001,not_theimp,Wed Apr 20 22:12:42 +0000 2022,-122.26799299999999,46.867813999999996,"@spamproof22 @yourpal_austin Ok, this made me laugh"
1516902707071754240,DCLongIslander,Wed Apr 20 22:12:42 +0000 2022,-77.101999,38.8808445,.@MichelleSteelCA is awesome &amp; a rising star in the GOP. #CA45 🇺🇸
1516902706409091073,TheSportsEntGrp,Wed Apr 20 22:12:42 +0000 2022,-73.9685415,40.780709,TUNE-IN 📺 Tomorrow 4/21 at 9:40 ET for @ChristianW2017 LIVE interview on @gmfb on @nflnetwork! https://t.co/LMIZFaqk6C
1516902706648166406,ema_simo,Wed Apr 20 22:12:42 +0000 2022,-79.2725695,43.629311,"More than a week in Toronto after my trip to Argentina, and I still miss Buenos Aires ♥️🇦🇷 Isn't abeautiful city? https://t.co/HFkgwW6AOk"
1516902708321701889,C21Kerrville,Wed Apr 20 22:12:43 +0000 2022,-98.1193482,32.8172508,Check out our #listing in #MineralWells #TX  #realestate #realtor https://t.co/m8BBDlP3pP https://t.co/Gh3PIKDXkL
1516902710024450048,youlovejuice,Wed Apr 20 22:12:43 +0000 2022,-112.12467649999999,33.5528625,@DegenSol13 @GenerousRobots @MrBonesey @ZeusNFT @ajmPERRE @PocketCandies4U @Apollo__sol Thanks to you my friend. Happy 420 compadre!
1516902710083207172,adiastokess,Wed Apr 20 22:12:43 +0000 2022,-85.7054925,32.423362999999995,Ghana requires it 😭😭😭
